NO,KODE ACCURATE,NAMA BARANG,UPC/BARCODE,NAMA KATEGORI,NAMA BRAND,STATUS,STOK
3042,2507000063,NEW NB HP PAVILION X360 14 EK2333TU INTEL CORE 5 120U 16GB 512GB 14″ FHD IPS TOUCH WIN 11 HOME + OHS 2021 (SPACE BLUE),,LAPTOP,HP,TIDAK,1
3043,2507000062,NEW NB HP PAVILION X360 14 EK2555TU INTEL CORE 7 150U 16GB 512GB 14″ FHD IPS TOUCH WIN 11 HOME + OHS 2021 (SPACE BLUE),,LAPTOP,HP,TIDAK,0
3044,2505000034,"NEW NB HP VICTUS 15 FB2555AX RYZEN 7-8845HS 8GB 512GB RTX4050 15.6"" FHD WIN 11 HOME + OHS 2021 (MICA SILVER)",,LAPTOP,HP,TIDAK,0
3045,2507000052,NEW NB HP VICTUS 15 FB2777AX BLG RYZEN 5 8645HS 8GB 512GB RTX 3050 15.6″ FHD 144Hz W11+OHS 2021,,LAPTOP,HP,TIDAK,0
3046,2509000037,NEW NB HP VICTUS 15 FB3704AX RYZEN 5-8645HS 16GB 512GB RTX3050 6GB 15.6″ FHD IPS WIN 11 HOME + OHM 2024 + M365 (MICA SILVER),198990945354,LAPTOP,HP,TIDAK,0
3047,2510000252,NEW NB HP VICTUS 15 FB3777AX RYZEN 9-8945HS 16GB 1TB RTX4060 8GB 15.6″ FHD WIN 11 HOME + OHS 2021 (MICA SILVER),198990243702,LAPTOP,HP,TIDAK,1
3048,2508000151,NEW NB HP VICTUS 15 FB3778AX RYZEN 9-8945HS 16GB 1TB RTX4060 8GB 15.6″ FHD WIN 11 HOME + OHS 2021 (PERFORMANCE BLUE),198990243719,LAPTOP,HP,TIDAK,0
3049,2503000075,"NEW NB HP VICTUS 15 FA1788TX INTEL I5-13420H 8GB 512GB RTX3050 6GB 15.6"" FHD WIN 11 + OHS 2021 (MICA SILVER)2",,LAPTOP,HP,TIDAK,0
3050,2507000059,NEW NB HP VICTUS 15 FA2715TX INTEL I5-13420H 16GB 512GB RTX2050 4GB 15.6″ FHD WIN 11 HOME + OHM 2024 (MICA SILVER),,LAPTOP,HP,TIDAK,0
3051,2508000165,NEW NB HP VICTUS 15 FA2716TX INTEL I5-13420H 16GB 512GB RTX3050 4GB 15.6″ FHD IPS WIN 11 HOME + OHM 2024 + M365 (MICA SILVER),198990358918,LAPTOP,HP,TIDAK,3
3052,2508000163,NEW NB HP VICTUS 15 FA2717TX INTEL I5-13420H 16GB 512GB RTX4050 6GB 15.6″ FHD IPS WIN 11 HOME + OHM 2024 + M365 (MICA SILVER),198990358901,LAPTOP,HP,TIDAK,0
3053,2508000164,NEW NB HP VICTUS 15 FA2883TX INTEL I7-13620H 16GB 512GB RTX4050 6GB 15.6″ FHD IPS WIN 11 HOME + OHM 2024 + M365 (MICA SILVER),198990317151,LAPTOP,HP,TIDAK,0
3054,2508000152,NEW NB HP VICTUS 16 R1218TX INTEL I7-14650HX 16GB 1TB RTX4070 8GB 16.1″ FHD WIN 11 HOME + OHS 2021 (MICA SILVER),198415380159,LAPTOP,HP,TIDAK,0
3055,2507000060,NEW NB HP VICTUS 16 R0555TX INTEL I5-13500HX 16GB 512GB RTX4060 8GB 16.1″ FHD WIN 11 HOME + OHS 2021 (MICA SILVER),,LAPTOP,HP,TIDAK,0
3056,2503000617,NEW NB HP VICTUS 16 R0777TX INTEL I7-13700HX 16GB 1TB RTX4060 8GB 16.1″ FHD WIN 11 HOME + OHS 2021 (MICA SILVER),,LAPTOP,HP,TIDAK,0
3057,2503000618,NEW NB HP VICTUS 16 R0888TX INTEL I7-13700HX 16GB 1TB RTX4060 8GB 16.1″ FHD WIN 11 HOME + OHS 2021 (MICA SILVER),198701003335,LAPTOP,HP,TIDAK,0
3058,2505000036,NEW NB HP 14S DQ3133TU INTEL CELERON N4500 4GB 512GB 14″ FHD WIN 11 HOME + OHS 2021 + M365 (SILVER),,LAPTOP,HP,TIDAK,0
3059,2505000037,NEW NB HP 14S DQ3134TU INTEL CELERON N4500 4GB 512GB 14″ FHD WIN 11 HOME + OHS 2021 + M365 (GOLD),,LAPTOP,HP,TIDAK,0
3060,2503000082,"NEW NB LENOVO YOGA 2IN1 14AHP9 83DK000UID RYZEN 5-8640HS 16GB 512GB 14"" OLED WIN 11 HOME + OHS 2021 (ARTIC GREY)",,LAPTOP,LENOVO,TIDAK,0
3061,2503000083,"NEW NB LENOVO YOGA 2IN1 14AHP9 83DK000TID RYZEN 7-8840HS 16GB 1TB 14"" OLED WIN 11 HOME + OHS 2021 (ARTIC GREY)",,LAPTOP,LENOVO,TIDAK,0
3062,2503000071,NEW NB LENOVO IDEAPAD SLIM 3 14IAU7 82RJ00FNID INTEL I3-1215U 8GB 512GB 14″ FHD WIN 11 HOME + OHS 2021 (ARTIC GREY),198154444587,LAPTOP,LENOVO,TIDAK,0
3063,2510000002,NEW NB LENOVO IDEAPAD 3 SLIM 3 14IRU8 82X6005LID INTEL I3-1315U 8GB 256GB 14″ FHD W11 HOME + OHM 2024 + M365 (ABYSS BLUE)),,LAPTOP,LENOVO,TIDAK,2
3064,2510000001,NEW NB LENOVO IDEAPAD SLIM 3 14IRU8 82X6005NID INTEL I3-1315U 8GB 256GB 14″ WIN 11 HOME + OHM 2024 + M365 (ARTIC GREY),,LAPTOP,LENOVO,TIDAK,0
3065,2507000014,NEW NB LENOVO IDEAPAD 5 2IN1 14IRH9 83KX000YID INTEL I5-13420H 16GB 512GB 14″ IPS TOUCH WIN 11 HOME + OHS 2021 (COSMIC BLUE),,LAPTOP,LENOVO,TIDAK,0
3066,2510000003,NEW NB LENOVO IDEAPAD 5 2IN1 14IRH9 83KX0010ID INTEL I5-13420H 16GB 512GB 14″ IPS TOUCH WIN 11 HOME + OHS 2021 (LUNA GREY),198153984565,LAPTOP,LENOVO,TIDAK,0
3067,2507000152,NEW NB LENOVO IDEAPAD 5 2IN1 14IRH9 83KX0011ID INTEL I7-13620H 16GB 512GB 14″ OLED TOUCH WIN 11 HOME + OHS 2021 (COSMIC BLUE),198153984596,LAPTOP,LENOVO,TIDAK,1
3068,2507000154,NEW NB LENOVO IDEAPAD 5 2IN1 14IRH9 83KX0012ID INTEL I7-13620H 16GB 512GB 14″ OLED TOUCH WIN 11 HOME + OHS 2021 (LUNA GREY),198153984572,LAPTOP,LENOVO,TIDAK,0
3069,2505000248,NEW NB LENOVO IDEAPAD 5 2-in-1 14IRU9-83DT007NID/CORE 7 150U/16GB/512GB SSD/14″ WUXGA OLED TOUCH/WIN 11 HOME+OHS 2021,,LAPTOP,LENOVO,TIDAK,0
3070,2509000038,NEW NB LENOVO IDEAPAD DUET 5 12IRU8 83B3004NID INTEL I7-1355U 16GB 512GB 12.4″ 2.5K TOUCH WIN 11 HOME + OHS 2021 (STORM GREY),197532848306,LAPTOP,LENOVO,TIDAK,0
3071,2510000004,NEW NB LENOVO IDEAPAD DUET 5 12IRU8 83B3004MID INTEL I5-1335U 16GB 512GB 12.4″ IPS 2.5K TOUCH WIN 11 HOME + OHS 2021 (STORM GREY),197532848290,LAPTOP,LENOVO,TIDAK,0
3072,2507000050,NEW NB LENOVO IDEAPAD FLEX 5 14ABR8 82XX00EJID RYZEN 7-5825U 16GB 512GB 14″ IPS TOUCH WIN11 HOME + OHM 2024 (ABYSS BLUE),,LAPTOP,LENOVO,TIDAK,0
3073,2508000281,NEW NB LENOVO IDEAPAD FLEX 5 14ABR8 82XX00HTID RYZEN 5-5625U 8GB 512GB 14″ IPS TOUCH WIN 11 HOME + OHM 2024 + M365 (ABYSS BLUE),198158795210,LAPTOP,LENOVO,TIDAK,1
3074,2508000283,NEW NB LENOVO IDEAPAD FLEX 5 14ABR8 82XX00HUID RYZEN 5-5625U 8GB 512GB 14″ IPS TOUCH WIN 11 HOME + OHM 2024 + M365 (ARTIC GREY),,LAPTOP,LENOVO,TIDAK,0
3075,2508000284,"NEW NB LENOVO IDEAPAD FLEX 5 14ABR8 82XX00HWID RYZEN 7-5825U 16GB 512GB 14"" IPS TOUCH WIN 11 HOME + OHM 2024 + M365 (ARTIC GREY)",,LAPTOP,LENOVO,TIDAK,0
3076,2508000282,"NEW NB LENOVO IDEAPAD FLEX 5 14ABR8 82XX00HYID RYZEN 7-5825U 16GB 512GB 14"" IPS TOUCH WIN 11 HOME + OHM 2024 + M365 (ABYSS BLUE)",198158795265,LAPTOP,LENOVO,TIDAK,0
3077,2507000049,NEW NB LENOVO IDEAPAD FLEX 5 14ALC7 82R900HNID RYZEN 5-5500U 8GB 512GB 14″ IPS TOUCH WIN 11 HOME + OHS 2021 (STORM GREY),,LAPTOP,LENOVO,TIDAK,0
3078,2508000288,NEW NB LENOVO IDEAPAD FLEX 5 82XX00HVID RYZEN 5-5625U 16GB 512GB SSD 14″WUXGA TOUCH WIN 11 HOME + OHM 2024 + M365,,LAPTOP,LENOVO,TIDAK,0
3079,2504000302,NEW NB LENOVO IDEAPAD SLIM 1 14IGL7 82V6009PID N4020 8GB 256GB 14″ HD TN WIN 11 HOME + OHS 2021 (CLOUD GREY),,LAPTOP,LENOVO,TIDAK,0
3080,2507000118,NEW NB LENOVO IDEAPAD SLIM 1 14IJL7 82LV006BID INTEL CELERON N4500 8GB 512GB 14″ HD WIN 11 HOME + OHS 2021 (CLOUD GREY),198154033279,LAPTOP,LENOVO,TIDAK,0
3081,2511000063,"NEW NB LENOVO IDEAPAD SLIM 1 14IJL7 82LV007XID INTEL CELERON N4500 8GB 512GB 14"" WIN 11 HOME + OHS 2021",,LAPTOP,LENOVO,TIDAK,0
3082,2509000258,NEW NB LENOVO IDEAPAD SLIM 1 14IJL7-82LV007DID N4500 8GB 256GB 14″ HD TN WIN 11 HOME + OHS 2024,,LAPTOP,LENOVO,TIDAK,0
3083,2503000070,NEW NB LENOVO IDEAPAD SLIM 3 14IAU7 82RJ00FMID INTEL I3-1215U 8GB 512GB 14″ FHD WIN 11 HOME + OHS 2021 (ABYSS BLUE),,LAPTOP,LENOVO,TIDAK,0
3084,2503000068,NEW NB LENOVO IDEAPAD SLIM 3 14IAU7 82RJ00FPID INTEL I3-1215U 8GB 512GB 14″ FHD WIN 11 HOME + OHS 2021 (MISTY BLUE),,LAPTOP,LENOVO,TIDAK,0
3085,2506000247,NEW NB LENOVO IDEAPAD SLIM 3 14ABR8 82XL0005ID RYZEN 5-7530U 8GB 512GB 14″ FHD IPS WIN 11 HOME + OHS 2021 (ARTIC GREY),,LAPTOP,LENOVO,TIDAK,0
3086,2507000117,NEW NB LENOVO IDEAPAD SLIM 3 14ABR8 82XL007CID Ryzen 5-7530U 8GB 512GB 14″ FHD IPS Win 11 Home+OHS,,LAPTOP,LENOVO,TIDAK,0
3087,2506000244,NEW NB LENOVO IDEAPAD SLIM 3 14AMN8 82XN006RID RYZEN 3-7320U 8GB 512GB 14″ FHD TN WIN 11 HOME + OHS 2021 (ABYSS BLUE),,LAPTOP,LENOVO,TIDAK,0
3088,2503000577,NEW NB LENOVO IDEAPAD SLIM 3 14IAH8 83EQ0077ID INTEL I5-12450H 16GB 512GB 14″ FHD IPS WIN 11 HOME + OHS 2021 (ARTIC GREY),,LAPTOP,LENOVO,TIDAK,0
3089,2503000576,NEW NB LENOVO IDEAPAD SLIM 3 14IAH8 83EQ0078ID INTEL I5-12450H 16GB 512GB 14″ FHD IPS WIN 11 HOME + OHS 2021 (ABYSS BLUE),,LAPTOP,LENOVO,TIDAK,0
3090,2506000339,NEW NB LENOVO IDEAPAD SLIM 3 14IAH8-83EQ006GID CORE I5-12450H 16GB 512GB SSD 14″ FHD IPS WIN 11 HOME+OHS 2021,,LAPTOP,LENOVO,TIDAK,0
3091,2510000206,"NEW NB LENOVO IDEAPAD SLIM 3 14IAN8 82XA0062ID N100 8GB 512GB 14"" FHD W11 OHS 2024",,LAPTOP,LENOVO,TIDAK,0
3092,2508000058,NEW NB LENOVO IDEAPAD SLIM 3 14IAU7 82RJ00D0ID I3-1215U 8GB 512GB 14″ FHD Win 11 Home+OHS 2021,,LAPTOP,LENOVO,TIDAK,0
3093,2509000279,NEW NB LENOVO IDEAPAD SLIM 3 14IRH10 83K0007DID INTEL I5-13420H 8GB 512GB 14″ IPS WIN 11 HOME + OHM 2024 + M365 (COSMIC BLUE),,LAPTOP,LENOVO,TIDAK,1
3094,2509000268,NEW NB LENOVO IDEAPAD SLIM 3 14IRH10 83K0007EID INTEL I5-13420H 8GB 512GB 14″ IPS WIN 11 HOME + OHM 2024 + M365 (LUNA GREY),,LAPTOP,LENOVO,TIDAK,0
3095,2506000324,NEW NB LENOVO IDEAPAD SLIM 3 14IRH10 83K0007FID INTEL I7-13620H 16GB 512GB 14″ WIN 11 HOME + OHM 2024 + M365 (COSMIC BLUE),198158298520,LAPTOP,LENOVO,TIDAK,0
3096,2503000397,NEW NB LENOVO IDEAPAD SLIM 3 14IRH8 - 83EL0059ID CORE I7-13620H 16GB 512GB SSD 14″ FHD IPS WIN 11 HOME+OHS 2021,,LAPTOP,LENOVO,TIDAK,0
3097,2505000130,NEW NB LENOVO IDEAPAD SLIM 3 14IRH8 83EL002BID INTEL I7-13620H 16GB 512GB 14″ FHD IPS WIN 11 HOME + OHS 2021 (ARTIC GREY),,LAPTOP,LENOVO,TIDAK,0
3098,2509000068,NEW NB LENOVO IDEAPAD SLIM 3 14IRU8 82X6005MID INTEL I3-1315U 8GB 512GB 14″ FHD WIN 11 HOME + OHM 2024 + M365 (ABYSS BLUE),198158298483,LAPTOP,LENOVO,TIDAK,6
3099,2509000003,NEW NB LENOVO IDEAPAD SLIM 3 14IRU8 82X6005PID INTEL I3-1315U 8GB 512GB 14″FHD WIN 11 HOME + OHM 2024 + M365 (ARTIC GREY),198158298490,LAPTOP,LENOVO,TIDAK,0
3100,2511000105,NEW NB LENOVO IDEAPAD SLIM 3 14IRU8 82X6006FID INTEL I3-1315U 8GB 512GB 14″ FHD WIN 11 HOME + OHM 2024 + M365 (ARTIC GREY),,LAPTOP,LENOVO,TIDAK,3
3101,2507000012,LENOVO IDEAPAD SLIM 3 82XL008XID RYZEN 7-5825U 16GB 512GB 14″ FHD IPS W11 HOME + OHS 2024 + M365 (ABYSS BLUE),,LAPTOP,LENOVO,TIDAK,0
3102,2510000112,NEW NB LENOVO IDEAPAD SLIM 3 14ABR8 82XL008YID RYZEN 5-5625U 16GB 512GB 14″ FHD IPS WIN 11 HOME + OHS 2024 + M365 (ABYSS BLUE),198158298438,LAPTOP,LENOVO,TIDAK,0
3103,2510000113,NEW NB LENOVO IDEAPAD SLIM 3 14ABR8 82XL0090ID RYZEN 5-5625U 16GB 512GB 14″ FHD IPS WIN 11 HOME + OHS 2024 + M365 (ARTIC GREY),,LAPTOP,LENOVO,TIDAK,0
3104,2507000013,NEW NB LENOVO IDEAPAD SLIM 3 82XL0091ID RYZEN 7-5825U 16GB 512GB 14″ FHD IPS W11 HOME + OHS 2024 + M365 (ARTIC GREY),,LAPTOP,LENOVO,TIDAK,0
3105,2507000010,NEW NB LENOVO IDEAPAD SLIM 3 82XN008HID RYZEN 3-7320U 8GB 512GB 14″ FHD IPS WIN 11 HOME + OHS 2024 + M365 (ARTIC GREY),198157549104,LAPTOP,LENOVO,TIDAK,1
3106,2507000011,NEW NB LENOVO IDEAPAD SLIM 3 82XN008JID RYZEN 3-7320U 8GB 512GB 14″ FHD IPS WIN 11 HOME + OHS 2024 + M365 (ABYSS BLUE),198157549111,LAPTOP,LENOVO,TIDAK,0
3107,2510000115,NEW NB LENOVO IDEAPAD SLIM 3 14IRH10 83K0003NID INTEL I5-13420H 8GB 512GB 14″ WIN 11 HOME + OHM 2024 (COSMIC BLUE),198156585936,LAPTOP,LENOVO,TIDAK,0
3108,2510000114,NEW NB LENOVO IDEAPAD SLIM 3 14IRH10 83K0003PID INTEL I5-13420H 8GB 512GB 14″ WIN 11 HOME + OHM 2024 (LUNA GREY),198156585943,LAPTOP,LENOVO,TIDAK,4
3109,2508000181,NEW NB LENOVO IDEAPAD SLIM 5 2IN1 14IRH9 83KX006BID INTEL I5-13420H 16GB 512GB 14″ TOUCH WIN 11 HOME + OHM 2024 + M365 (LUNA GREY),198158298667,LAPTOP,LENOVO,TIDAK,0
3110,2507000016,NEW NB LENOVO IDEAPAD SLIM 5 2IN1 14IRH9 83KX006DID INTEL I5-13420H 16GB 512GB 14″ TOUCH WIN 11 HOME + OHM 2024 + M365 (COSMIC BLUE),198158298605,LAPTOP,LENOVO,TIDAK,0
3111,2503000157,NEW NB LENOVO IPS 3 14 I3 1215 8GB 256GB W11+OHS 14'' FHD PREM ABBYS BLUE GCID,,LAPTOP,LENOVO,YA,0
3112,2505000262,NEW NB LENEW NB LENOVO IDEAPAD SLIM 3 14IAU7 82RJ00G7ID INTEL I3-1215U 8GB 512GB 14″ FHD TN WIN 11 HOME + OHS 2021 (ARTIC GREY)NOVO IPS 3 14 I3 1215 8GB 512GB W11+OHS 14.0 FHD BLIT 2Y PREM GREY - G7ID,,LAPTOP,LENOVO,TIDAK,0
3113,2503000274,NEW NB LENOVO IPS 3 14 I5 12450H 16GB 512GB W11+OHS 14'' BLIT 2Y PREM BLUE,,LAPTOP,LENOVO,TIDAK,0
3114,2504000310,NEW NB LENOVO IPS 3 14IAU7-82RJ00CYID I3-1215U 8GB 512GB 14″ FHD/WIN 11 HOME+OHS - ARTIC GREY,,LAPTOP,LENOVO,TIDAK,0
3115,2503000666,NEW NB LENOVO IDEAPAD SLIM 3 14IAU7 82RJ00G8ID INTEL I3-1215U 8GB 512GB 14″ FHD TN WIN 11 HOME + OHS 2021 (ABYSS BLUE),,LAPTOP,LENOVO,TIDAK,0
3116,2503000375,NEW NB LENOVO IDEAPAD SLIM 3 14IAU7 82RJ00G9ID INTEL I3-1215U 8GB 512GB 14″ FHD TN WIN 11 HOME + OHS 2021 (MYSTY BLUE),198155382482,LAPTOP,LENOVO,TIDAK,0
3117,2506000326,NEW NB LENOVO IDEAPAD SLIM 3 14IAU7 82RJ00GAID INTEL I3-1215U 8GB 256GB 14″ FHD TN WIN 11 HOME + OHS 2021 (ARTIC GREY),198155382505,LAPTOP,LENOVO,TIDAK,0
3118,2506000325,NEW NB LENOVO IPS3 14IRH10 83K0007GID Intel Core i7-13620H/16GB/512GB SSD/14″WUXGA/Win 11 HOME + OHM 2024 + M365 LUNA GREY,198158298537,LAPTOP,LENOVO,TIDAK,0
3119,2503000303,NEW NB LENOVO IPS3-141AH8 83EQ006HID I5 12450H 16GB 512GB W11 ARTIC GREY,,LAPTOP,LENOVO,YA,0
3120,2503000272,"NEW NB LENOVO IDEAPAD SLIM 3 14IAH8 83EQ006HID INTEL I5-12450H 16GB 512GB 14"" FHD WIN 11 HOME + OHS 2021 (ARTIC GREY)",,LAPTOP,LENOVO,TIDAK,0
3121,2503000654,NEW NB LENOVO LEGION 5 -15IRX9 I7-13650HX 24GB 512GB RTX4060 W11+OHS2021 GRY 83JJ000BID,,LAPTOP,LENOVO,TIDAK,0
3122,2507000124,NEW NB LENOVO LEGION 5 15IRX10 83LY0043ID INTEL I7-14700HX 24GB 512GB RTX5060 8GB 15.1″ IPS WIN 11 HOME + OHM 2024 + M365 (ELIPSE BLACK),198158399401,LAPTOP,LENOVO,TIDAK,1
3123,2509000281,NEW NB LENOVO LEGION 5 15IRX10 83LY004RID INTEL I7-14700HX 24GB 512GB RTX5050 8GB 15.1″ OLED WIN 11 HOME + OHM 2024 + M365 (ELIPSE BLACK),198158523363,LAPTOP,LENOVO,TIDAK,0
3124,2508000290,NEW NB LENOVO LEGION 5 15IRX10 83LY00E9ID INTEL I7-13650HX 16GB 512GB RTX5050 8GB 15.3″ IPS WIN 11 HOME + OHS 2024 + M365B (ELIPSE BLACK),0199271812204,LAPTOP,LENOVO,TIDAK,4
3125,2506000137,NEW NB LENOVO LEGION 5 15IRX9 I7 13650HX RTX4060 8GB 24GB 512GB W11+OHS+M365 15.6FHD 144HZ 100SRGB 83JJ0016ID,,LAPTOP,LENOVO,TIDAK,0
3126,2503000592,NEW NB LENOVO LEGION 5-16IRX9-83DG00BWID I7-14650HX 16GB 512GB RTX4050 W11+OHS 2021 LUNA GREY + MOUSE M300S RGB,,LAPTOP,LENOVO,TIDAK,0
3127,2504000193,NEW NB LENOVO LEGION 7 16IRX9-83FD0007ID CORE I7-14700HX 16GB 1TB SSD RTX4060 8GB 16″ 3.2K 165HZ WIN 11 HOME+OHS 2021,,LAPTOP,LENOVO,TIDAK,0
3128,2507000126,NEW NB LENOVO LEGION PRO 5 16IAX10 83F30035ID INTEL ULTRA 7 255HX 16GB 1TB RTX5060 8GB 16″ OLED WIN 11 HOME + OHM 2024 + M365 (EPLISE BLACK),198158559898,LAPTOP,LENOVO,TIDAK,1
3129,2507000125,NEW NB LENOVO LEGION PRO 5 16IAX10 83F30039ID INTEL ULTRA 7 255HX 32GB 1TB RTX5070 8GB 16″ OLED WIN 11 HOME + OHM 2024 + M365 (ELIPSE BLACK),198158590365,LAPTOP,LENOVO,TIDAK,0
3130,2507000077,NEW NB LENOVO LEGION PRO 7 16IAX10H 83F5008YID / INTEL CORE ULTRA 9-275HX / 32GB / 1TB SSD / RTX5080 16GB / 16″ WQXGA 240HZ / WIN 11 HOME + OHM 2024 + M365 / ECLIPSE BLACK,,LAPTOP,LENOVO,TIDAK,0
3131,2504000041,NEW NB LENOVO LEGION PRO5 16IRX9 14650HX I7 RTX4060 8GB GDDR6 16GB 1TB W11 GREY 83DF003LID,,LAPTOP,LENOVO,TIDAK,0
3132,2503000255,NEW NB LENOVO LOQ 15IRX9 83DV00AHID INTEL I7-13650HX 12GB 512GB RTX4050 6GB 15.6″ FHD WIN 11 HOME + OHS 2021 (LUNA GREY),,LAPTOP,LENOVO,TIDAK,0
3133,2510000127,NEW NB LENOVO LOQ 15AHP10 83JG0073ID RYZEN 5 220 16GB 512GB RTX5050 8GB 15.6″ FHD WIN 11 HOME + OHS 2021 + M365 (LUNA GREY),199271573433,LAPTOP,LENOVO,TIDAK,0
3134,2510000126,NEW NB LENOVO LOQ 15AHP10 83JG0074ID RYZEN 7 250 16GB 512GB RTX5050 8GB 15.6″ FHD 144Hz WIN 11 HOME + OHS 2021,199271573440,LAPTOP,LENOVO,TIDAK,0
3135,2506000047,NEW NB LENOVO LOQ 15AHP9 83DX0037ID RYZEN 5-8645HS 8GB 512GB RTX4050 6GB 15.6″ FHD WIN 11 HOME + OHS 2021 (LUNA GREY),197531483607,LAPTOP,LENOVO,TIDAK,1
3136,2510000171,"NEW NB LENOVO LOQ 15AHP9 83DX0038ID RYZEN 7-8845HS 8GB 512GB RTX4050 6GB 15.6"" FHD WIN 11 HOME + OHS 2021 (LUNA GREY)",197531483614,LAPTOP,LENOVO,TIDAK,0
3137,2505000211,NEW NB LENOVO LOQ 15ARP9 83JC00J3ID RYZEN 7-7435HS 12GB 512GB RTX4060 8GB 15.6″ FHD WIN 11 HOME + OHM 2024 + M365B (LUNA GREY),,LAPTOP,LENOVO,TIDAK,0
3138,2507000238,NEW NB LENOVO LOQ 15ARP9 83JC00J5ID RYZEN 7-7435HS 12GB 512GB RTX4050 8GB 15.6″ FHD WIN 11 HOME + OHS 2024 + M365B (LUNA GREY),,LAPTOP,LENOVO,TIDAK,0
3139,2503000604,NEW NB LENOVO LOQ 15ARP9 83JC001YID RYZEN 7-7435HS 12GB 512GB RTX4060 8GB 15.6″ FHD WIN 11 HOME + OHS 2021 (LUNA GREY),,LAPTOP,LENOVO,TIDAK,0
3140,2503000373,NEW NB LENOVO LOQ 15IAX9 I5-12450HX RTX2050 4GB/ 12GB 512GB W11+OHS 15.6FHD 144HZ 100SRGB BLIT 2Y+ADP GRY,,LAPTOP,LENOVO,TIDAK,0
3141,2503000190,NEW NB LENOVO LOQ 15IAX9 83GS001HID INTEL I5-12450HX 12GB 512GB RTX2050 4GB 15.6″ FHD WIN 11 HOME + OHS 2021 (LUNA GREY),,LAPTOP,LENOVO,TIDAK,0
3142,2503000386,NEW NB LENOVO LOQ 15IAX9 83GS001JID INTEL I5-12450HX 12GB 512GB RTX3050 6GB 15.6″ FHD WIN 11 HOME + OHS 2021 (LUNA GREY),,LAPTOP,LENOVO,TIDAK,0
3143,2504000434,NEW NB LENOVO LOQ ESSENTIAL 15IAX9E 83LK002QID INTEL I5-12450HX 12GB 512GB RTX2050 4GB 15.6″ FHD WIN 11 HOME + OHS 2021 (LUNA GREY),,LAPTOP,LENOVO,TIDAK,0
3144,2508000087,NEW NB LENOVO LOQ 15IRX10 83JE00KAID INTEL I7-13700HX 12GB 512GB RTX5050 8GB 15.6″FHD WIN 11 HOME + OHM 2024 + M365 (LUNA GREY),199271704561,LAPTOP,LENOVO,TIDAK,0
3145,2504000046,"NEW NB LENOVO LOQ 15IRX9 83DV00AGID INTEL I7-13650HX 12GB 512GB RTX4060 8GB 15.6"" FHD WIN 11 HOME + OHS 2021 (LUNA GREY)",,LAPTOP,LENOVO,TIDAK,0
3146,2506000246,NEW NB LENOVO LOQ 15IRX9 83DV016NID INTEL I5-13450HX 12GB 512GB RTX3050 6GB 15.6″ FHD WIN 11 HOME + OHS 2024 + M365B (LUNA GREY),198158337489,LAPTOP,LENOVO,TIDAK,0
3147,2508000086,NEW NB LENOVO LOQ 15IRX9 83DV016PID INTEL I7-13650HX 12GB 512GB RTX4050 6GB 15.6″ FHD WIN 11 HOME + OHS 2024 + M365 (LUNA GREY),198158337496,LAPTOP,LENOVO,TIDAK,0
3148,2509000243,NEW NB LENOVO LOQ 15IRX9 83DV01ASID INTEL I5-13450HX 16GB 512GB RTX3050 6GB 15.6″ FHD WIN 11 HOME + OHM 2024 + M365 (LUNA GREY),199272287964,LAPTOP,LENOVO,TIDAK,2
3149,2510000172,NEW NB LENOVO LOQ 15IRX9 83DV01BFID INTEL I7-13650HX 16GB 512GB RTX4060 8GB 15.6″ FHD IPS WIN 11 HOME + OHM 2024 + M365 (LUNA GREY),199272549758,LAPTOP,LENOVO,TIDAK,0
3150,2503000593,NEW NB LENOVO LOQ 15IRX9 83DV00A8ID INTEL I5-13450HX 12GB 512GB RTX3050 6GB 15.6″ FHD WIN 11 HOME + OHS 2021 (LUNA GREY),,LAPTOP,LENOVO,TIDAK,0
3151,2507000009,NEW NB LENOVO LOQ 15IRX9 83DV016UID INTEL I7-13650HX 12GB 512GB RTX4060 8GB 15.6″ FHD WIN 11 HOME + OHM 2024 + M365 (LUNA GREY),,LAPTOP,LENOVO,TIDAK,0
3152,2507000131,NEW NB LENOVO LOQ ESSENTIAL 15IAX9E 83LK00B7ID INTEL I5-12450HX 12GB 512GB RTX3050 6GB 15.6″ FHD WIN 11 HOME + OHS 2021 + M365 (LUNA GREY),198158337472,LAPTOP,LENOVO,TIDAK,0
3153,2503000156,NEW NB LENOVO V14 G3 I3 1215 4GB 256GB W11 14.0 FHD GREY MEID,,LAPTOP,LENOVO,TIDAK,0
3154,2510000077,NEW NB LENOVO V14 G4 ABP 82YX005BID RYZEN 5-7430U 8GB 512GB 14″ FHD IPS WIN 11 HOME + OHS 2024 (IRON GREY),199272750925,LAPTOP,LENOVO,TIDAK,14
3155,2503000006,NEW NB LENOVO V14 G4-IRU I5-13420H 83A000CHID 512GB DDR4 8GB IRON GREY,,LAPTOP,LENOVO,TIDAK,0
3156,2507000273,NEW NB LENOVO YOGA 7 2IN1 14AHP9 83DK00ALID RYZEN 7-8840HS 16GB 1TB 14″ OLED WIN 11 HOME + OHS + M365 (ARTIC GREY),,LAPTOP,LENOVO,TIDAK,0
3157,2507000276,NEW NB LENOVO YOGA 7 2IN1 14AKP10 83JR003CID RYZEN AI 7 350 32GB 1TB 14″ OLED 2.8K WIN 11 HOME + OHS 2024 (TIDAL TEAL),198156960504,LAPTOP,LENOVO,TIDAK,0
